n:142 mse_avg:0.32 mse_y:0.36 mse_u:0.24 mse_v:0.26 psnr_avg:53.07 psnr_y:52.63 psnr_u:54.29 psnr_v:53.97 
n:143 mse_avg:0.32 mse_y:0.36 mse_u:0.24 mse_v:0.26 psnr_avg:53.03 psnr_y:52.58 psnr_u:54.24 psnr_v:53.94 
n:144 mse_avg:0.33 mse_y:0.36 mse_u:0.25 mse_v:0.26 psnr_avg:52.98 psnr_y:52.53 psnr_u:54.21 psnr_v:53.92 
n:145 mse_avg:0.33 mse_y:0.36 mse_u:0.25 mse_v:0.27 psnr_avg:52.97 psnr_y:52.53 psnr_u:54.18 psnr_v:53.88 
n:146 mse_avg:0.34 mse_y:0.37 mse_u:0.25 mse_v:0.28 psnr_avg:52.86 psnr_y:52.41 psnr_u:54.14 psnr_v:53.72 
n:147 mse_avg:0.37 mse_y:0.40 mse_u:0.29 mse_v:0.35 psnr_avg:52.40 psnr_y:52.10 psnr_u:53.47 psnr_v:52.71 
n:148 mse_avg:0.35 mse_y:0.37 mse_u:0.27 mse_v:0.32 psnr_avg:52.73 psnr_y:52.43 psnr_u:53.78 psnr_v:53.02 
n:149 mse_avg:0.34 mse_y:0.36 mse_u:0.27 mse_v:0.32 psnr_avg:52.84 psnr_y:52.56 psnr_u:53.85 psnr_v:53.09 
n:150 mse_avg:0.34 mse_y:0.36 mse_u:0.27 mse_v:0.32 psnr_avg:52.86 psnr_y:52.60 psnr_u:53.85 psnr_v:53.07 
n:151 mse_avg:0.17 mse_y:0.17 mse_u:0.14 mse_v:0.18 psnr_avg:55.88 psnr_y:55.74 psnr_u:56.75 psnr_v:55.69 
n:152 mse_avg:0.21 mse_y:0.23 mse_u:0.16 mse_v:0.19 psnr_avg:54.89 psnr_y:54.55 psnr_u:56.12 psnr_v:55.25 
n:153 mse_avg:0.23 mse_y:0.25 mse_u:0.17 mse_v:0.21 psnr_avg:54.49 psnr_y:54.12 psnr_u:55.77 psnr_v:54.95 
n:154 mse_avg:0.24 mse_y:0.27 mse_u:0.18 mse_v:0.22 psnr_avg:54.26 psnr_y:53.88 psnr_u:55.56 psnr_v:54.79 
n:155 mse_avg:0.26 mse_y:0.29 mse_u:0.19 mse_v:0.22 psnr_avg:53.97 psnr_y:53.52 psnr_u:55.43 psnr_v:54.68 
n:156 mse_avg:0.25 mse_y:0.28 mse_u:0.19 mse_v:0.22 psnr_avg:54.09 psnr_y:53.68 psnr_u:55.42 psnr_v:54.67 
n:157 mse_avg:0.26 mse_y:0.29 mse_u:0.19 mse_v:0.23 psnr_avg:53.96 psnr_y:53.57 psnr_u:55.26 psnr_v:54.51 
n:158 mse_avg:0.26 mse_y:0.29 mse_u:0.20 mse_v:0.23 psnr_avg:53.95 psnr_y:53.57 psnr_u:55.22 psnr_v:54.47 
n:159 mse_avg:0.27 mse_y:0.29 mse_u:0.20 mse_v:0.24 psnr_avg:53.88 psnr_y:53.50 psnr_u:55.14 psnr_v:54.42 
n:160 mse_avg:0.27 mse_y:0.29 mse_u:0.20 mse_v:0.24 psnr_avg:53.84 psnr_y:53.46 psnr_u:55.09 psnr_v:54.40 
n:161 mse_avg:0.27 mse_y:0.30 mse_u:0.21 mse_v:0.24 psnr_avg:53.78 psnr_y:53.39 psnr_u:55.01 psnr_v:54.35 
n:162 mse_avg:0.27 mse_y:0.29 mse_u:0.20 mse_v:0.23 psnr_avg:53.89 psnr_y:53.49 psnr_u:55.14 psnr_v:54.49 
n:163 mse_avg:0.28 mse_y:0.30 mse_u:0.21 mse_v:0.25 psnr_avg:53.71 psnr_y:53.37 psnr_u:54.83 psnr_v:54.20 
n:164 mse_avg:0.28 mse_y:0.30 mse_u:0.22 mse_v:0.25 psnr_avg:53.66 psnr_y:53.31 psnr_u:54.75 psnr_v:54.17 
n:165 mse_avg:0.28 mse_y:0.31 mse_u:0.22 mse_v:0.26 psnr_avg:53.60 psnr_y:53.27 psnr_u:54.65 psnr_v:54.06 
n:166 mse_avg:0.29 mse_y:0.31 mse_u:0.22 mse_v:0.26 psnr_avg:53.56 psnr_y:53.22 psnr_u:54.62 psnr_v:54.05 
n:167 mse_avg:0.29 mse_y:0.32 mse_u:0.23 mse_v:0.26 psnr_avg:53.46 psnr_y:53.12 psnr_u:54.53 psnr_v:53.95 
n:168 mse_avg:0.29 mse_y:0.32 mse_u:0.23 mse_v:0.26 psnr_avg:53.44 psnr_y:53.10 psnr_u:54.50 psnr_v:53.91 
